0.036400,-0.001714,0.000438,-0.001896,-0.000314,0.000156,0.003475,0.000054,0.003022,0.002702
0.037100,-0.001713,0.000438,-0.001897,-0.000314,0.000159,0.003453,0.000056,0.003015,0.002705
0.037800,-0.001713,0.000438,-0.001897,-0.000314,0.000161,0.003433,0.000058,0.003008,0.002708
0.038500,-0.001713,0.000438,-0.001897,-0.000313,0.000163,0.003413,0.000060,0.003001,0.002711
0.039200,-0.001712,0.000439,-0.001897,-0.000313,0.000166,0.003395,0.000062,0.002994,0.002714
0.039900,-0.001712,0.000439,-0.001897,-0.000313,0.000168,0.003376,0.000064,0.002987,0.002717
0.040600,-0.001712,0.000439,-0.001898,-0.000313,0.000170,0.003359,0.000066,0.002980,0.002720
0.041300,-0.001711,0.000439,-0.001898,-0.000313,0.000173,0.003342,0.000069,0.002973,0.002723
0.042000,-0.001711,0.000439,-0.001898,-0.000313,0.000175,0.003325,0.000071,0.002967,0.002727
0.042700,-0.001711,0.000439,-0.001898,-0.000313,0.000177,0.003309,0.000073,0.002960,0.002730
0.043400,-0.001711,0.000439,-0.001899,-0.000313,0.000180,0.003294,0.000075,0.002954,0.002733
0.044100,-0.001710,0.000439,-0.001899,-0.000313,0.000182,0.003279,0.000077,0.002947,0.002736
0.044800,-0.001710,0.000439,-0.001899,-0.000313,0.000184,0.003265,0.000079,0.002941,0.002739
0.045500,-0.001710,0.000439,-0.001899,-0.000313,0.000187,0.003251,0.000081,0.002935,0.002742
0.046200,-0.001709,0.000439,-0.001899,-0.000313,0.000189,0.003237,0.000083,0.002929,0.002745
0.046900,-0.001709,0.000439,-0.001900,-0.000313,0.000191,0.003224,0.000085,0.002923,0.002748
0.047600,-0.001709,0.000439,-0.001900,-0.000313,0.000193,0.003211,0.000087,0.002918,0.002751
0.048300,-0.001708,0.000439,-0.001900,-0.000312,0.000196,0.003199,0.000089,0.002912,0.002754
0.049000,-0.001708,0.000439,-0.001900,-0.000312,0.000198,0.003186,0.000091,0.002907,0.002757
0.049700,-0.001708,0.000439,-0.001901,-0.000312,0.000200,0.003175,0.000093,0.002901,0.002760
0.050400,-0.001707,0.000440,-0.001901,-0.000312,0.000202,0.003163,0.000095,0.002896,0.002762
0.051100,-0.001707,0.000440,-0.001901,-0.000312,0.000205,0.003152,0.000097,0.002891,0.002765
0.051800,-0.001707,0.000440,-0.001901,-0.000312,0.000207,0.003141,0.000099,0.002885,0.002768
0.052500,-0.001707,0.000440,-0.001901,-0.000312,0.000209,0.003131,0.000101,0.002880,0.002771
0.053200,-0.001706,0.000440,-0.001902,-0.000312,0.000211,0.003121,0.000103,0.002875,0.002774
0.053900,-0.001706,0.000440,-0.001902,-0.000312,0.000213,0.003111,0.000105,0.002870,0.002777
0.054600,-0.001706,0.000440,-0.001902,-0.000312,0.000215,0.003101,0.000107,0.002866,0.002780
0.055300,-0.001705,0.000440,-0.001902,-0.000312,0.000218,0.003091,0.000109,0.002861,0.002783
0.056000,-0.001705,0.000440,-0.001903,-0.000312,0.000220,0.003082,0.000111,0.002856,0.002786
0.056700,-0.001705,0.000440,-0.001903,-0.000312,0.000222,0.003073,0.000113,0.002852,0.002789
0.057400,-0.001704,0.000440,-0.001903,-0.000312,0.000224,0.003064,0.000115,0.002847,0.002792
0.058100,-0.001704,0.000440,-0.001903,-0.000311,0.000226,0.003056,0.000117,0.002843,0.002794
0.058800,-0.001704,0.000440,-0.001903,-0.000311,0.000228,0.003047,0.000119,0.002838,0.002797
0.059500,-0.001703,0.000440,-0.001904,-0.000311,0.000231,0.003039,0.000121,0.002834,0.002800
0.060200,-0.001703,0.000440,-0.001904,-0.000311,0.000233,0.003031,0.000123,0.002830,0.002803
0.060900,-0.001703,0.000441,-0.001904,-0.000311,0.000235,0.003023,0.000125,0.002825,0.002806
0.061600,-0.001703,0.000441,-0.001904,-0.000311,0.000237,0.003016,0.000127,0.002821,0.002809
0.062300,-0.001702,0.000441,-0.001904,-0.000311,0.000239,0.003008,0.000129,0.002817,0.002811
0.063000,-0.001702,0.000441,-0.001905,-0.000311,0.000241,0.003001,0.000131,0.002813,0.002814
0.063700,-0.001702,0.000441,-0.001905,-0.000311,0.000243,0.002994,0.000133,0.002809,0.002817
0.064400,-0.001701,0.000441,-0.001905,-0.000311,0.000245,0.002987,0.000135,0.002806,0.002820
0.065100,-0.001701,0.000441,-0.001905,-0.000311,0.000247,0.002980,0.000137,0.002802,0.002823
0.065800,-0.001701,0.000441,-0.001906,-0.000311,0.000249,0.002973,0.000139,0.002798,0.002826
0.066500,-0.001700,0.000441,-0.001906,-0.000311,0.000252,0.002966,0.000141,0.002794,0.002828
0.067200,-0.001700,0.000441,-0.001906,-0.000311,0.000254,0.002960,0.000143,0.002791,0.002831
0.067900,-0.001700,0.000441,-0.001906,-0.000310,0.000256,0.002954,0.000145,0.002787,0.002834
0.068600,-0.001699,0.000441,-0.001906,-0.000310,0.000258,0.002947,0.000147,0.002784,0.002837
0.069300,-0.001699,0.000441,-0.001907,-0.000310,0.000260,0.002941,0.000149,0.002780,0.002839
0.070000,-0.001699,0.000441,-0.001907,-0.000310,0.000262,0.002935,0.000151,0.002777,0.002842
0.070700,-0.001699,0.000441,-0.001907,-0.000310,0.000264,0.002929,0.000153,0.002773,0.002845
0.071400,-0.001698,0.000441,-0.001907,-0.000310,0.000266,0.002924,0.000155,0.002770,0.002848
0.072100,-0.001698,0.000442,-0.001908,-0.000310,0.000268,0.002918,0.000157,0.002767,0.002850
0.072800,-0.001698,0.000442,-0.001908,-0.000310,0.000270,0.002913,0.000159,0.002763,0.002853
0.073500,-0.001697,0.000442,-0.001908,-0.000310,0.000272,0.002907,0.000160,0.002760,0.002856
0.074200,-0.001697,0.000442,-0.001908,-0.000310,0.000274,0.002902,0.000162,0.002757,0.002859
0.074900,-0.001697,0.000442,-0.001908,-0.000310,0.000276,0.002897,0.000164,0.002754,0.002861
0.075600,-0.001696,0.000442,-0.001909,-0.000310,0.000278,0.002891,0.000166,0.002751,0.002864
0.076300,-0.001696,0.000442,-0.001909,-0.000310,0.000280,0.002886,0.000168,0.002748,0.002867
0.077000,-0.001696,0.000442,-0.001909,-0.000310,0.000282,0.002881,0.000170,0.002745,0.002870
0.077700,-0.001695,0.000442,-0.001909,-0.000309,0.000284,0.002877,0.000172,0.002742,0.002872
0.078400,-0.001695,0.000442,-0.001909,-0.000309,0.000286,0.002872,0.000174,0.002739,0.002875
0.079100,-0.001695,0.000442,-0.001910,-0.000309,0.000288,0.002867,0.000176,0.002736,0.002878
0.079800,-0.001695,0.000442,-0.001910,-0.000309,0.000290,0.002862,0.000178,0.002733,0.002881
0.080500,-0.001694,0.000442,-0.001910,-0.000309,0.000292,0.002858,0.000180,0.002731,0.002883
0.081200,-0.001694,0.000442,-0.001910,-0.000309,0.000294,0.002853,0.000182,0.002728,0.002886
0.081900,-0.001694,0.000442,-0.001911,-0.000309,0.000296,0.002849,0.000183,0.002725,0.002889
0.082600,-0.001693,0.000442,-0.001911,-0.000309,0.000298,0.002845,0.000185,0.002723,0.002891
0.083300,-0.001693,0.000443,-0.001911,-0.000309,0.000300,0.002840,0.000187,0.002720,0.002894
0.084000,-0.001693,0.000443,-0.001911,-0.000309,0.000302,0.002836,0.000189,0.002717,0.002897
0.084700,-0.001692,0.000443,-0.001911,-0.000309,0.000304,0.002832,0.000191,0.002715,0.002899
0.085400,-0.001692,0.000443,-0.001912,-0.000309,0.000306,0.002828,0.000193,0.002712,0.002902
0.086100,-0.001692,0.000443,-0.001912,-0.000309,0.000308,0.002824,0.000195,0.002710,0.002905
0.086800,-0.001691,0.000443,-0.001912,-0.000309,0.000310,0.002820,0.000197,0.002707,0.002907
0.087500,-0.001691,0.000443,-0.001912,-0.000308,0.000312,0.002816,0.000199,0.002705,0.002910
0.088200,-0.001691,0.000443,-0.001912,-0.000308,0.000314,0.002813,0.000201,0.002702,0.002913
0.088900,-0.001690,0.000443,-0.001913,-0.000308,0.000316,0.002809,0.000202,0.002700,0.002915
0.089600,-0.001690,0.000443,-0.001913,-0.000308,0.000318,0.002805,0.000204,0.002697,0.002918
0.090300,-0.001690,0.000443,-0.001913,-0.000308,0.000320,0.002801,0.000206,0.002695,0.002921
0.091000,-0.001690,0.000443,-0.001913,-0.000308,0.000322,0.002798,0.000208,0.002693,0.002923
0.091700,-0.001689,0.000443,-0.001914,-0.000308,0.000324,0.002794,0.000210,0.002691,0.002926
0.092400,-0.001689,0.000443,-0.001914,-0.000308,0.000326,0.002791,0.000212,0.002688,0.002929
0.093100,-0.001689,0.000443,-0.001914,-0.000308,0.000328,0.002787,0.000214,0.002686,0.002931
0.093800,-0.001688,0.000443,-0.001914,-0.000308,0.000330,0.002784,0.000216,0.002684,0.002934
0.094500,-0.001688,0.000444,-0.001914,-0.000308,0.000332,0.002781,0.000218,0.002682,0.002937
0.095200,-0.001688,0.000444,-0.001915,-0.000308,0.000334,0.002777,0.000219,0.002679,0.002939
0.095900,-0.001687,0.000444,-0.001915,-0.000308,0.000336,0.002774,0.000221,0.002677,0.002942
0.096600,-0.001687,0.000444,-0.001915,-0.000308,0.000338,0.002771,0.000223,0.002675,0.002945
0.097300,-0.001687,0.000444,-0.001915,-0.000307,0.000339,0.002768,0.000225,0.002673,0.002947
0.098000,-0.001686,0.000444,-0.001916,-0.000307,0.000341,0.002765,0.000227,0.002671,0.002950
0.098700,-0.001686,0.000444,-0.001916,-0.000307,0.000343,0.002762,0.000229,0.002669,0.002953
0.099400,-0.001686,0.000444,-0.001916,-0.000307,0.000345,0.002759,0.000231,0.002667,0.002955
0.100100,-0.001686,0.000444,-0.001916,-0.000307,0.000347,0.002756,0.000232,0.002665,0.002958
0.100800,-0.001685,0.000444,-0.001916,-0.000307,0.000349,0.002753,0.000234,0.002663,0.002960
0.101500,-0.001685,0.000444,-0.001917,-0.000307,0.000351,0.002750,0.000236,0.002661,0.002963
0.102200,-0.001685,0.000444,-0.001917,-0.000307,0.000353,0.002747,0.000238,0.002659,0.002966
0.102900,-0.001684,0.000444,-0.001917,-0.000307,0.000355,0.002744,0.000240,0.002657,0.002968
0.103600,-0.001684,0.000444,-0.001917,-0.000307,0.000357,0.002741,0.000242,0.002655,0.002971
0.104300,-0.001684,0.000444,-0.001917,-0.000307,0.000359,0.002739,0.000244,0.002654,0.002974
0.105000,-0.001683,0.000444,-0.001918,-0.000307,0.000361,0.002736,0.000246,0.002652,0.002976
0.105700,-0.001683,0.000445,-0.001918,-0.000307,0.000363,0.002733,0.000247,0.002650,0.002979
0.106400,-0.001683,0.000445,-0.001918,-0.000307,0.000364,0.002730,0.000249,0.002648,0.002981
0.107100,-0.001682,0.000445,-0.001918,-0.000306,0.000366,0.002728,0.000251,0.002646,0.002984
0.107800,-0.001682,0.000445,-0.001919,-0.000306,0.000368,0.002725,0.000253,0.002644,0.002987
0.108500,-0.001682,0.000445,-0.001919,-0.000306,0.000370,0.002723,0.000255,0.002643,0.002989
0.109200,-0.001681,0.000445,-0.001919,-0.000306,0.000372,0.002720,0.000257,0.002641,0.002992
0.109900,-0.001681,0.000445,-0.001919,-0.000306,0.000374,0.002718,0.000258,0.002639,0.002994
0.110600,-0.001681,0.000445,-0.001919,-0.000306,0.000376,0.002715,0.000260,0.002638,0.002997
0.111300,-0.001681,0.000445,-0.001920,-0.000306,0.000378,0.002713,0.000262,0.002636,0.002999
0.112000,-0.001680,0.000445,-0.001920,-0.000306,0.000380,0.002710,0.000264,0.002634,0.003002
0.112700,-0.001680,0.000445,-0.001920,-0.000306,0.000382,0.002708,0.000266,0.002633,0.003005
0.113400,-0.001680,0.000445,-0.001920,-0.000306,0.000384,0.002706,0.000268,0.002631,0.003007
0.114100,-0.001679,0.000445,-0.001920,-0.000306,0.000385,0.002703,0.000270,0.002629,0.003010
0.114800,-0.001679,0.000445,-0.001921,-0.000306,0.000387,0.002701,0.000271,0.002628,0.003012
0.115500,-0.001679,0.000445,-0.001921,-0.000306,0.000389,0.002699,0.000273,0.002626,0.003015
0.116200,-0.001678,0.000446,-0.001921,-0.000306,0.000391,0.002697,0.000275,0.002624,0.003018
0.116900,-0.001678,0.000446,-0.001921,-0.000305,0.000393,0.002694,0.000277,0.002623,0.003020
0.117600,-0.001678,0.000446,-0.001922,-0.000305,0.000395,0.002692,0.000279,0.002621,0.003023
0.118300,-0.001677,0.000446,-0.001922,-0.000305,0.000397,0.002690,0.000281,0.002620,0.003025
0.119000,-0.001677,0.000446,-0.001922,-0.000305,0.000399,0.002688,0.000282,0.002618,0.003028
0.119700,-0.001677,0.000446,-0.001922,-0.000305,0.000400,0.002686,0.000284,0.002617,0.003030
0.120400,-0.001676,0.000446,-0.001922,-0.000305,0.000402,0.002684,0.000286,0.002615,0.003033
0.121100,-0.001676,0.000446,-0.001923,-0.000305,0.000404,0.002682,0.000288,0.002614,0.003036
0.121800,-0.001676,0.000446,-0.001923,-0.000305,0.000406,0.002680,0.000290,0.002612,0.003038
0.122500,-0.001676,0.000446,-0.001923,-0.000305,0.000408,0.002678,0.000292,0.002611,0.003041
0.123200,-0.001675,0.000446,-0.001923,-0.000305,0.000410,0.002676,0.000293,0.002610,0.003043
0.123900,-0.001675,0.000446,-0.001923,-0.000305,0.000412,0.002674,0.000295,0.002608,0.003046
0.124600,-0.001675,0.000446,-0.001924,-0.000305,0.000414,0.002672,0.000297,0.002607,0.003048
0.125300,-0.001674,0.000446,-0.001924,-0.000305,0.000415,0.002670,0.000299,0.002605,0.003051
0.126000,-0.001674,0.000446,-0.001924,-0.000305,0.000417,0.002668,0.000301,0.002604,0.003053
0.126700,-0.001674,0.000446,-0.001924,-0.000304,0.000419,0.002666,0.000303,0.002603,0.003056
0.127400,-0.001673,0.000447,-0.001925,-0.000304,0.000421,0.002664,0.000304,0.002601,0.003058
0.128100,-0.001673,0.000447,-0.001925,-0.000304,0.000423,0.002662,0.000306,0.002600,0.003061
0.128800,-0.001673,0.000447,-0.001925,-0.000304,0.000425,0.002660,0.000308,0.002599,0.003064
0.129500,-0.001672,0.000447,-0.001925,-0.000304,0.000427,0.002658,0.000310,0.002597,0.003066
0.130200,-0.001672,0.000447,-0.001925,-0.000304,0.000429,0.002657,0.000312,0.002596,0.003069
0.130900,-0.001672,0.000447,-0.001926,-0.000304,0.000430,0.002655,0.000313,0.002595,0.003071
0.131600,-0.001671,0.000447,-0.001926,-0.000304,0.000432,0.002653,0.000315,0.002593,0.003074
0.132300,-0.001671,0.000447,-0.001926,-0.000304,0.000434,0.002651,0.000317,0.002592,0.003076
0.133000,-0.001671,0.000447,-0.001926,-0.000304,0.000436,0.002650,0.000319,0.002591,0.003079
0.133700,-0.001671,0.000447,-0.001926,-0.000304,0.000438,0.002648,0.000321,0.002589,0.003081
0.134400,-0.001670,0.000447,-0.001927,-0.000304,0.000440,0.002646,0.000322,0.002588,0.003084
0.135100,-0.001670,0.000447,-0.001927,-0.000304,0.000442,0.002644,0.000324,0.002587,0.003086
0.135800,-0.001670,0.000447,-0.001927,-0.000303,0.000443,0.002643,0.000326,0.002586,0.003089
0.136500,-0.001669,0.000447,-0.001927,-0.000303,0.000445,0.002641,0.000328,0.002585,0.003091
0.137200,-0.001669,0.000447,-0.001927,-0.000303,0.000447,0.002640,0.000330,0.002583,0.003094
0.137900,-0.001669,0.000447,-0.001928,-0.000303,0.000449,0.002638,0.000332,0.002582,0.003096
0.138600,-0.001668,0.000448,-0.001928,-0.000303,0.000451,0.002636,0.000333,0.002581,0.003099
0.139300,-0.001668,0.000448,-0.001928,-0.000303,0.000453,0.002635,0.000335,0.002580,0.003102
0.140000,-0.001668,0.000448,-0.001928,-0.000303,0.000454,0.002633,0.000337,0.002579,0.003104
0.140700,-0.001667,0.000448,-0.001929,-0.000303,0.000456,0.002632,0.000339,0.002577,0.003107
0.141400,-0.001667,0.000448,-0.001929,-0.000303,0.000458,0.002630,0.000341,0.002576,0.003109
0.142100,-0.001667,0.000448,-0.001929,-0.000303,0.000460,0.002629,0.000342,0.002575,0.003112
0.142800,-0.001666,0.000448,-0.001929,-0.000303,0.000462,0.002627,0.000344,0.002574,0.003114
0.143500,-0.001666,0.000448,-0.001929,-0.000303,0.000464,0.002626,0.000346,0.002573,0.003117
0.144200,-0.001666,0.000448,-0.001930,-0.000303,0.000465,0.002624,0.000348,0.002572,0.003119
0.144900,-0.001666,0.000448,-0.001930,-0.000303,0.000467,0.002623,0.000350,0.002571,0.003122
0.145600,-0.001665,0.000448,-0.001930,-0.000302,0.000469,0.002621,0.000351,0.002570,0.003124
0.146300,-0.001665,0.000448,-0.001930,-0.000302,0.000471,0.002620,0.000353,0.002569,0.003127
0.147000,-0.001665,0.000448,-0.001930,-0.000302,0.000473,0.002618,0.000355,0.002568,0.003129
0.147700,-0.001664,0.000448,-0.001931,-0.000302,0.000475,0.002617,0.000357,0.002566,0.003132
0.148400,-0.001664,0.000448,-0.001931,-0.000302,0.000476,0.002615,0.000359,0.002565,0.003134
0.149100,-0.001664,0.000448,-0.001931,-0.000302,0.000478,0.002614,0.000360,0.002564,0.003137
0.149800,-0.001663,0.000449,-0.001931,-0.000302,0.000480,0.002613,0.000362,0.002563,0.003139
0.150500,-0.001663,0.000449,-0.001932,-0.000302,0.000482,0.002611,0.000364,0.002562,0.003142
0.151200,-0.001663,0.000449,-0.001932,-0.000302,0.000484,0.002610,0.000366,0.002561,0.003144
0.151900,-0.001662,0.000449,-0.001932,-0.000302,0.000486,0.002609,0.000368,0.002560,0.003147
0.152600,-0.001662,0.000449,-0.001932,-0.000302,0.000487,0.002607,0.000369,0.002559,0.003149
0.153300,-0.001662,0.000449,-0.001932,-0.000302,0.000489,0.002606,0.000371,0.002558,0.003152
0.154000,-0.001661,0.000449,-0.001933,-0.000302,0.000491,0.002605,0.000373,0.002557,0.003154
0.154700,-0.001661,0.000449,-0.001933,-0.000302,0.000493,0.002603,0.000375,0.002556,0.003157
0.155400,-0.001661,0.000449,-0.001933,-0.000301,0.000495,0.002602,0.000376,0.002555,0.003159
0.156100,-0.001660,0.000449,-0.001933,-0.000301,0.000497,0.002601,0.000378,0.002554,0.003162
0.156800,-0.001660,0.000449,-0.001933,-0.000301,0.000498,0.002599,0.000380,0.002553,0.003164
0.157500,-0.001660,0.000449,-0.001934,-0.000301,0.000500,0.002598,0.000382,0.002552,0.003167
0.158200,-0.001660,0.000449,-0.001934,-0.000301,0.000502,0.002597,0.000384,0.002551,0.003169
0.158900,-0.001659,0.000449,-0.001934,-0.000301,0.000504,0.002596,0.000385,0.002550,0.003172
0.159600,-0.001659,0.000449,-0.001934,-0.000301,0.000506,0.002595,0.000387,0.002550,0.003174
0.160300,-0.001659,0.000449,-0.001934,-0.000301,0.000507,0.002593,0.000389,0.002549,0.003177
0.161000,-0.001658,0.000450,-0.001935,-0.000301,0.000509,0.002592,0.000391,0.002548,0.003179
0.161700,-0.001658,0.000450,-0.001935,-0.000301,0.000511,0.002591,0.000393,0.002547,0.003181
0.162400,-0.001658,0.000450,-0.001935,-0.000301,0.000513,0.002590,0.000394,0.002546,0.003184
0.163100,-0.001657,0.000450,-0.001935,-0.000301,0.000515,0.002589,0.000396,0.002545,0.003186
0.163800,-0.001657,0.000450,-0.001936,-0.000301,0.000517,0.002587,0.000398,0.002544,0.003189
0.164500,-0.001657,0.000450,-0.001936,-0.000301,0.000518,0.002586,0.000400,0.002543,0.003191
0.165200,-0.001656,0.000450,-0.001936,-0.000300,0.000520,0.002585,0.000401,0.002542,0.003194
0.165900,-0.001656,0.000450,-0.001936,-0.000300,0.000522,0.002584,0.000403,0.002541,0.003196
0.166600,-0.001656,0.000450,-0.001936,-0.000300,0.000524,0.002583,0.000405,0.002540,0.003199
0.167300,-0.001655,0.000450,-0.001937,-0.000300,0.000526,0.002582,0.000407,0.002540,0.003201
0.168000,-0.001655,0.000450,-0.001937,-0.000300,0.000527,0.002581,0.000409,0.002539,0.003204
0.168700,-0.001655,0.000450,-0.001937,-0.000300,0.000529,0.002579,0.000410,0.002538,0.003206
0.169400,-0.001655,0.000450,-0.001937,-0.000300,0.000531,0.002578,0.000412,0.002537,0.003209
0.170100,-0.001654,0.000450,-0.001937,-0.000300,0.000533,0.002577,0.000414,0.002536,0.003211
0.170800,-0.001654,0.000450,-0.001938,-0.000300,0.000535,0.002576,0.000416,0.002535,0.003214
0.171500,-0.001654,0.000450,-0.001938,-0.000300,0.000536,0.002575,0.000417,0.002535,0.003216
0.172200,-0.001653,0.000451,-0.001938,-0.000300,0.000538,0.002574,0.000419,0.002534,0.003219
0.172900,-0.001653,0.000451,-0.001938,-0.000300,0.000540,0.002573,0.000421,0.002533,0.003221
0.173600,-0.001653,0.000451,-0.001938,-0.000300,0.000542,0.002572,0.000423,0.002532,0.003224
0.174300,-0.001652,0.000451,-0.001939,-0.000299,0.000544,0.002571,0.000425,0.002531,0.003226
0.175000,-0.001652,0.000451,-0.001939,-0.000299,0.000545,0.002570,0.000426,0.002530,0.003228
0.175700,-0.001652,0.000451,-0.001939,-0.000299,0.000547,0.002569,0.000428,0.002530,0.003231
0.176400,-0.001651,0.000451,-0.001939,-0.000299,0.000549,0.002568,0.000430,0.002529,0.003233
0.177100,-0.001651,0.000451,-0.001940,-0.000299,0.000551,0.002567,0.000432,0.002528,0.003236
0.177800,-0.001651,0.000451,-0.001940,-0.000299,0.000553,0.002566,0.000433,0.002527,0.003238
0.178500,-0.001650,0.000451,-0.001940,-0.000299,0.000554,0.002565,0.000435,0.002527,0.003241
0.179200,-0.001650,0.000451,-0.001940,-0.000299,0.000556,0.002564,0.000437,0.002526,0.003243
0.179900,-0.001650,0.000451,-0.001940,-0.000299,0.000558,0.002563,0.000439,0.002525,0.003246
0.180600,-0.001649,0.000451,-0.001941,-0.000299,0.000560,0.002562,0.000440,0.002524,0.003248
0.181300,-0.001649,0.000451,-0.001941,-0.000299,0.000562,0.002561,0.000442,0.002523,0.003251
0.182000,-0.001649,0.000451,-0.001941,-0.000299,0.000563,0.002560,0.000444,0.002523,0.003253
0.182700,-0.001649,0.000451,-0.001941,-0.000299,0.000565,0.002559,0.000446,0.002522,0.003255
0.183400,-0.001648,0.000452,-0.001941,-0.000299,0.000567,0.002558,0.000448,0.002521,0.003258
